raw-query,html_link,relevance,usability,quality
an old fashioned beef stew witha  rich broth,http://www.food.com/recipe/old-fashioned-beef-stew-290524,,,
an old fashioned beef stew witha  rich broth,http://www.kraftrecipes.com/recipes/old-fashioned-beef-stew-127459.aspx,,,
an old fashioned beef stew witha  rich broth,https://recipeland.com/recipe/v/old-fashioned-beef-stew-36878,,,
an old fashioned beef stew witha  rich broth,http://allrecipes.com/recipe/old-fashioned-beef-stew-2/,,,
a savory bagel,https://cookpad.com/us/recipes/365714-savory-bagel-spread,,,
a savory bagel,http://allrecipes.com/recipe/savory-baked-bagel-chips/,,,
a savory bagel,http://www.vegetariantimes.com/recipe/bagel-souffle/,,,
a savory bagel,http://www.kraftrecipes.com/recipes/pastrami-salad-philly-bagel-103240.aspx,,,
a savory bagel,http://www.food.com/recipe/kousa-bil-bandora-savory-stuffed-zucchini-129548,,,
a savory bagel,http://www.food.com/recipe/savory-rugelach-271634,,,
a savory bagel,http://tastykitchen.com/recipes/appetizers-and-snacks/savory-dahi-vada-lentil-dumpling-with-yogurt/,,,
a savory bagel,http://allrecipes.com/recipe/savory-lassi/,,,
a savory bagel,http://www.food.com/recipe/baghali-polow-with-saffron-dill-524529,,,
a savory bagel,http://www.foodnetwork.com/recipes/pagnotelle-farcite-savory-stuffed-buns-recipe.html,,,
fried chinese dumplings,https://recipeland.com/recipe/v/veggie-jiao-zi-chinese-dumpling-53306,,,
fried chinese dumplings,https://cookpad.com/us/recipes/367715-dumpling,,,
fried chinese dumplings,https://cookpad.com/us/recipes/337685-dumpling,,,
fried chinese dumplings,https://recipeland.com/recipe/v/dumpling-50964,,,
fried chinese dumplings,http://www.food.com/recipe/dumpling-67366,,,
fried chinese dumplings,http://www.food.com/recipe/taipei-style-shui-jiao-pork-and-chive-dumplings-510882,,,
fried chinese dumplings,http://www.food.com/recipe/caribbean-dumplings-spinners-and-sinkers-211879,,,
fried chinese dumplings,https://cookpad.com/us/recipes/335296-chinese-dumpling-soup--mee-hun-kueh,,,
fried chinese dumplings,http://cookeatshare.com/recipes/boiled-meat-dumplings-shwei-jaudz-shui-jiao-tse-88764,,,
fried chinese dumplings,http://tastykitchen.com/recipes/main-courses/chinese-dumplings-jaozi/,,,
softly baked cookies,https://cookpad.com/us/recipes/358334-dampis-bakes-a-caribbean-substitute-for-bread,,,
softly baked cookies,http://www.foodnetwork.com/recipes/seared-hawaiian-ahi-pineapple-relish-crispy-nori-cakes-tat-soi-wasabi-aioli-recipe.html,,,
softly baked cookies,http://www.food.com/recipe/robis-steak-and-bok-choy-stir-fry-342709,,,
softly baked cookies,http://www.food.com/recipe/peachy-piquant-pork-bake-oven-bake-or-barbecue-211826,,,
softly baked cookies,http://www.kraftrecipes.com/recipes/shake-n-bake-quick-oven-stir-fry-75935.aspx,,,
softly baked cookies,http://www.kraftrecipes.com/recipes/shaken-bake-quick-oven-stir-fry-87558.aspx,,,
softly baked cookies,http://www.kraftrecipes.com/recipes/shake-n-bake-quick-oven-stir-fry-74360.aspx,,,
softly baked cookies,https://recipeland.com/recipe/v/makkai-ki-roti-griddle-cooked-c-49843,,,
softly baked cookies,http://www.chowhound.com/recipes/maggi-noodle-stir-fry-spiced-tofu-andamp-broccoli-vegan-veg-28998,,,
softly baked cookies,http://www.food.com/recipe/oven-seafood-bake-pesce-al-cartoccio-456961,,,
creamy white mousse,http://cooking.nytimes.com/recipes/1979,,,
creamy white mousse,http://www.food.com/recipe/white-chocolate-cream-cheese-mousse-501337,,,
creamy white mousse,http://www.foodnetwork.com/recipes/white-chocolate-and-coffee-mousse-recipe.html,,,
creamy white mousse,http://www.kraftrecipes.com/recipes/bakers-white-chocolate-mousse-83297.aspx,,,
creamy white mousse,http://www.food.com/recipe/white-chocolate-mint-mousse-266768,,,
creamy white mousse,http://www.kraftrecipes.com/recipes/white-chocolate-mousse-parfaits-56315.aspx,,,
creamy white mousse,http://tastykitchen.com/recipes/desserts/pumpkin-and-white-chocolate-mousse-parfait/,,,
creamy white mousse,http://www.food.com/recipe/white-chocolate-mousse-with-berries-425133,,,
creamy white mousse,http://www.food.com/recipe/white-and-dark-chocolate-mousse-non-dairy-292561,,,
creamy white mousse,http://www.food.com/recipe/white-chocolate-mousse-with-soymilk-318011,,,
a fast icecream recipe,http://www.kraftrecipes.com/recipes/not-fancy-but-fast-58003.aspx,,,
a fast icecream recipe,http://www.food.com/recipe/easy-fast-soup-18956,,,
a fast icecream recipe,http://www.food.com/recipe/break-the-fast-beans-444145,,,
a fast icecream recipe,http://www.food.com/recipe/moms-break-the-fast-kugel-204444,,,
a fast icecream recipe,http://www.food.com/recipe/super-fast-eclairs-188699,,,
a fast icecream recipe,http://www.food.com/recipe/fast-easy-horchata-257078,,,
a fast icecream recipe,http://www.food.com/recipe/easy-fast-chili-455875,,,
a fast icecream recipe,http://www.food.com/recipe/fast-start-soup-84949,,,
a fast icecream recipe,http://www.food.com/recipe/fast-and-easy-shortbread-226288,,,
a fast icecream recipe,http://www.food.com/recipe/fast-going-cake-114286,,,
italian refreshing pasta salad,http://www.food.com/recipe/cool-and-creamy-italian-pasta-salad-409264,,,
italian refreshing pasta salad,http://www.food.com/recipe/italian-pasta-salad-419601,,,
italian refreshing pasta salad,http://tastykitchen.com/recipes/salads/italian-pasta-salad-9/,,,
italian refreshing pasta salad,http://tastykitchen.com/recipes/salads/italian-pasta-salad-4/,,,
italian refreshing pasta salad,http://www.food.com/recipe/italian-pasta-salad-68539,,,
italian refreshing pasta salad,http://www.kraftrecipes.com/recipes/italian-pasta-salad-50984.aspx,,,
italian refreshing pasta salad,http://www.food.com/recipe/italian-pasta-salad-471806,,,
italian refreshing pasta salad,http://www.kraftrecipes.com/recipes/italian-pasta-salad-50985.aspx,,,
italian refreshing pasta salad,http://www.food.com/recipe/italian-pasta-salad-458626,,,
italian refreshing pasta salad,https://cookpad.com/us/recipes/341345-italian-pasta-salad,,,
homemade tomato sauce,http://cookeatshare.com/recipes/asparagus-and-herb-strudel-with-courgettes-in-tomato-sauc-70705,,,
homemade tomato sauce,http://www.foodandwine.com/recipes/home-canned-tomatoes,,,
homemade tomato sauce,http://www.kraftrecipes.com/recipes/saucy-pasta-skillet-75675.aspx,,,
homemade tomato sauce,http://www.kraftrecipes.com/recipes/saucy-pasta-skillet-60119.aspx,,,
homemade tomato sauce,http://www.kraftrecipes.com/recipes/sundried-tomato-sunshine-slaw-143533.aspx,,,
homemade tomato sauce,http://www.epicurious.com/recipes/food/views/saucy-tilapia-with-tomatoes-and-capers-378589,,,
homemade tomato sauce,http://www.food.com/recipe/sundried-tomato-and-sweet-basil-shakshuka-ragu-524983,,,
homemade tomato sauce,http://www.food.com/recipe/saucy-bean-salad-227231,,,
homemade tomato sauce,http://www.food.com/recipe/tomatoes-fribourg-style-tomates-fribourgeoises-455064,,,
homemade tomato sauce,http://www.foodandwine.com/recipes/yellow-tomato-gazpacho-with-olivata-croutons,,,
spicy vegetarian indian curry,https://cookpad.com/us/recipes/345003-louki-kofta-indian-zucchini-balls-with-vegetarian-instructions,,,
spicy vegetarian indian curry,http://online-cookbook.com/goto/cook/rpage/001777,,,
spicy vegetarian indian curry,http://www.food.com/recipe/zucchini-brownies-vegan-384645,,,
spicy vegetarian indian curry,http://www.food.com/recipe/addictive-spicy-peas-rotis-indian-flatbreads-59313,,,
spicy vegetarian indian curry,http://www.food.com/recipe/absolutely-addicitve-kale-moti-biryani-lunch-thats-complete-45120,,,
spicy vegetarian indian curry,http://www.foodnetwork.com/recipes/mrs-ayyers-vegetable-biryani-with-tempered-onion-cucumber-raita-recipe.html,,,
spicy vegetarian indian curry,http://www.food.com/recipe/zucchini-meatballs-vegetarian-curry-madhur-jaffrey-345571,,,
spicy vegetarian indian curry,http://www.food.com/recipe/vegetarian-zucchini-cucumber-low-carb-calorie-lasagna-for-383514,,,
spicy vegetarian indian curry,http://tastykitchen.com/recipes/special-dietary-needs/indian-butter-cauliflower-vegan/,,,
spicy vegetarian indian curry,http://tastykitchen.com/recipes/main-courses/rotini-cream-of-mushroom-pasta-meatballs-veggie-and-meat/,,,
a grilled filling sandwich,http://www.food.com/recipe/sandwich-filling-298305,,,
a grilled filling sandwich,http://www.food.com/recipe/sandwich-filling-44031,,,
a grilled filling sandwich,http://allrecipes.com/recipe/sandwich-filling/,,,
a grilled filling sandwich,http://cookeatshare.com/recipes/sandwich-filling-3866,,,
a grilled filling sandwich,http://www.foodnetwork.com/recipes/grill-works-sandwich-recipe.html,,,
a grilled filling sandwich,http://cookeatshare.com/recipes/holiday-sandwich-filling-1652,,,
a grilled filling sandwich,http://allrecipes.com/recipe/beef-salad-sandwich-filling/,,,
a grilled filling sandwich,http://www.food.com/recipe/tomato-sandwich-packets-for-the-grill-116058,,,
a grilled filling sandwich,http://www.food.com/recipe/three-filling-sandwich-90832,,,
a grilled filling sandwich,http://www.food.com/recipe/home-canned-barbecue-sandwich-filling-181999,,,
healthy sweet potato french fries,http://www.food.com/recipe/healthifid-sweet-potato-casserole-446720,,,
healthy sweet potato french fries,https://cookpad.com/us/recipes/149200-healthier-non-fried-sweet-potato-croquettes,,,
healthy sweet potato french fries,https://cookpad.com/us/recipes/143774-sweet-potato-pain-de-campagne,,,
healthy sweet potato french fries,http://www.food.com/recipe/french-canadian-sweet-potato-poutine-427959,,,
healthy sweet potato french fries,http://www.food.com/recipe/sweet-potato-french-fries-28936,,,
healthy sweet potato french fries,http://www.cookstr.com/recipes/sweet-potato-french-fries,,,
healthy sweet potato french fries,http://www.foodnetwork.com/recipes/food-network-kitchens/sweet-potato-lyonnaise.html,,,
healthy sweet potato french fries,https://cookpad.com/us/recipes/145507-delicious-sweet-potato-french-toast,,,
healthy sweet potato french fries,http://allrecipes.com/recipe/sweet-potato-french-toast/,,,
healthy sweet potato french fries,http://www.foodnetwork.com/recipes/spicy-sweet-potato-frites-recipe.html,,,
a well balanced meal,http://cookeatshare.com/recipes/busecca-ticinese-tripe-soup-with-garlic-bread-ticino-95259,,,
a well balanced meal,https://recipeland.com/recipe/v/busecca-ticinese-tripe-soup-gar-41506,,,
a well balanced meal,http://cooking.nytimes.com/recipes/3050,,,
a well balanced meal,http://www.foodnetwork.com/recipes/bobby-flay/bistecca-alla-florentine-with-balsamic-rosemary-steak-sauce-and-grilled-treviso-with-gorgonzola-recipe.html,,,
a well balanced meal,https://cookpad.com/us/recipes/367088-vickys-caramelised-onion-tomato-polenta-cake-with-a-warm-bean-salad-gluten-dairy-egg-soy-free,,,
a well balanced meal,https://cookpad.com/us/recipes/366598-balaleet-my-versiontraditional-arabic-vermicelli-dishby-pam,,,
a well balanced meal,http://cookeatshare.com/recipes/baba-ghannouj-eggplant-and-sesame-puree-72739,,,
a well balanced meal,http://www.foodnetwork.com/recipes/warm-sweetbread-salad-with-haricots-verts-wild-mushrooms-and-hazelnut-vinaigrette-recipe-courtesy-of-the-dean-and-deluca-cookbook-recipe.html,,,
a well balanced meal,https://cookpad.com/us/recipes/154598-hamaguri-clam-clear-broth-soup-for-your-childs-first-meal-celebration,,,
a well balanced meal,http://www.food.com/recipe/patacon-maracucho-fried-plantain-sandwich-453227,,,
make chicken soup with homemade broth,http://www.foodandwine.com/recipes/chicken-and-shrimp-wonton-soup-with-lemongrass-broth,,,
make chicken soup with homemade broth,http://allrecipes.com/recipe/homestyle-4-grain-chicken-soup/,,,
make chicken soup with homemade broth,http://www.cookstr.com/recipes/diced-tomato-soup-with-chicken-or-beef-broth-and-marjoram-flavored-meatballs,,,
make chicken soup with homemade broth,http://tastykitchen.com/recipes/soups/golden-broth-soup-with-butter-dumplings/,,,
make chicken soup with homemade broth,http://www.food.com/recipe/chicken-broth-soup-mushrooms-with-wild-rice-dumplings-407176,,,
make chicken soup with homemade broth,http://www.food.com/recipe/easy-chicken-broth-noodle-soup-tastes-like-campbells-166205,,,
make chicken soup with homemade broth,https://cookpad.com/us/recipes/355605-kobees-chicken-broth-soup,,,
make chicken soup with homemade broth,http://www.food.com/recipe/garlic-chicken-broth-soup-212911,,,
make chicken soup with homemade broth,http://www.vegetariantimes.com/recipe/puree-of-sunchoke-soup-with-pickled-red-radishes-and-country-bread-croutons/,,,
make chicken soup with homemade broth,http://www.food.com/recipe/homestyle-chicken-soup-in-a-jar-143363,,,
