raw-query,html_link,relevance,usability,quality
softly baked cookies,http://www.food.com/recipe/slow-cooker-baked-ziti-america-s-test-kitchen-525014,,,
softly baked cookies,http://www.food.com/recipe/mexi-bake-92842,,,
softly baked cookies,http://www.food.com/recipe/shake-and-bake-478651,,,
softly baked cookies,http://www.food.com/recipe/shake-and-bake-11131,,,
softly baked cookies,http://cookeatshare.com/recipes/baked-spaghetti-ii-75699,,,
softly baked cookies,http://www.food.com/recipe/bake-beans-92955,,,
softly baked cookies,http://www.epicurious.com/recipes/food/views/shiitake-beef-stir-fry-104,,,
creamy white mousse,http://www.kraftrecipes.com/recipes/creamy-mochaccino-mousse-111418.aspx,,,
creamy white mousse,http://www.foodnetwork.com/recipes/nigella-lawson/black-and-white-cream-recipe2.html,,,
creamy white mousse,http://tastykitchen.com/recipes/desserts/creamy-chocolate-and-orange-mousses/,,,
creamy white mousse,http://www.food.com/recipe/sour-cream-white-cake-441620,,,
creamy white mousse,http://allrecipes.com/recipe/white-cream-cake/,,,
creamy white mousse,http://www.food.com/recipe/creamy-mediterranean-moussaka-437199,,,
creamy white mousse,http://www.kraftrecipes.com/recipes/creamy-cappuccino-mousse-97794.aspx,,,
creamy white mousse,http://www.kraftrecipes.com/recipes/creamy-cappuccino-mousse-154274.aspx,,,
creamy white mousse,http://www.food.com/recipe/creamy-cappuccino-mousse-356475,,,
creamy white mousse,http://www.food.com/recipe/south-african-creamy-delight-309558,,,
a fast icecream recipe,http://tastykitchen.com/recipes/breads/fast-bread/,,,
a fast icecream recipe,https://cookpad.com/us/recipes/335774-breakfast,,,
a fast icecream recipe,https://recipeland.com/recipe/v/fast-pizza-44239,,,
a fast icecream recipe,http://www.foodgeeks.com/recipes/9016,,,
a fast icecream recipe,http://www.food.com/recipe/fast-spaghetti-198659,,,
a fast icecream recipe,http://www.food.com/recipe/fast-toffee-255585,,,
a fast icecream recipe,http://www.food.com/recipe/fast-and-easy-breakfast-burritos-300228,,,
a fast icecream recipe,http://tastykitchen.com/recipes/breakfastbrunch/fast-and-easy-breakfast-parfait/,,,
a fast icecream recipe,http://www.food.com/recipe/easy-fast-chili-455875,,,
a fast icecream recipe,https://cookpad.com/us/recipes/345337-fast-pizza,,,
italian refreshing pasta salad,http://www.food.com/recipe/fresh-italian-salad-117983,,,
italian refreshing pasta salad,http://www.food.com/recipe/enchantress-spring-and-summer-pasta-salad-371498,,,
italian refreshing pasta salad,http://allrecipes.com/recipe/alis-greek-tortellini-salad/,,,
italian refreshing pasta salad,http://www.food.com/recipe/aris-mediterranean-pasta-518951,,,
italian refreshing pasta salad,https://cookpad.com/us/recipes/341345-italian-pasta-salad,,,
italian refreshing pasta salad,https://cookpad.com/us/recipes/355849-italian-pasta-salad,,,
italian refreshing pasta salad,http://www.food.com/recipe/mark-sargeants-warm-cyprus-potato-tomato-and-feta-salad-495436,,,
italian refreshing pasta salad,https://cookpad.com/us/recipes/341573-amandas-italian-pasta-salad,,,
italian refreshing pasta salad,http://www.food.com/recipe/aleas-chicken-and-radish-salad-500178,,,
italian refreshing pasta salad,http://www.food.com/recipe/indian-refresher-salad-raita-481956,,,
homemade tomato sauce,http://www.myrecipes.com/recipe/hummus-with-preserved-lemon-sun-dried-tomatoes,,,
homemade tomato sauce,http://www.food.com/recipe/hummus-sun-dried-tomatoes-352381,,,
homemade tomato sauce,http://www.food.com/recipe/eggs-and-potatoes-with-sumac-beyd-bi-summac-496302,,,
homemade tomato sauce,http://www.food.com/recipe/hummus-with-sun-dried-tomatoes-and-jalapenos-509456,,,
homemade tomato sauce,http://www.food.com/recipe/paludah-fresh-melon-and-peach-compote-423479,,,
homemade tomato sauce,https://cookpad.com/us/recipes/169771-amazing-tarako-udon-udon-noodles-with-salt-cured-cod-roe,,,
homemade tomato sauce,https://cookpad.com/us/recipes/170815-namul-style-cucumber-and-tomato-with-sesame-oil,,,
homemade tomato sauce,http://www.food.com/recipe/lentil-soup-with-spinach-and-lemon-ads-bi-hamud-133568,,,
homemade tomato sauce,https://cookpad.com/us/recipes/345205-classic-hummus-sun-dried-tomato-pesto,,,
homemade tomato sauce,http://www.foodnetwork.com/recipes/emeril-lagasse/herb-and-tomato-salad-with-preserved-lemons-recipe.html,,,
spicy vegetarian indian curry,http://www.food.com/recipe/indian-spicy-peas-sukhi-matar-28016,,,
spicy vegetarian indian curry,http://www.food.com/recipe/indian-spiced-cauliflower-potatoes-and-peas-gobhi-matar-raseda-450746,,,
spicy vegetarian indian curry,http://www.foodandwine.com/recipes/slow-cooker-indian-spiced-red-lentil-soup-swiss-chard,,,
spicy vegetarian indian curry,http://www.epicurious.com/recipes/food/views/indian-spiced-vegetables-374323,,,
spicy vegetarian indian curry,http://www.food.com/recipe/sikarni-spiced-sweet-yogurt-pistachio-dessert-87978,,,
spicy vegetarian indian curry,http://www.food.com/recipe/kashmiri-chicken-cardamom-and-saffron-pilau-spiced-indian-rice-292393,,,
spicy vegetarian indian curry,http://www.food.com/recipe/indian-punjabi-palak-kadhi-spinach-curry-with-yogurt-sauce-35388,,,
spicy vegetarian indian curry,http://www.food.com/recipe/bistec-argentino-al-chimichurri-steak-with-chimichurri-sauce-513680,,,
spicy vegetarian indian curry,http://www.food.com/recipe/philippine-stir-fried-rice-noodles-pansit-grisado-vegetarian-188218,,,
spicy vegetarian indian curry,http://www.food.com/recipe/suan-rong-bo-cai-chinese-garlic-fried-spinach-494802,,,
a grilled filling sandwich,http://www.food.com/recipe/egg-sandwich-filling-164941,,,
a grilled filling sandwich,http://www.food.com/recipe/blt-sandwich-filling-434576,,,
a grilled filling sandwich,http://www.food.com/recipe/grilled-ham-cheese-sandwich-125826,,,
a grilled filling sandwich,https://cookpad.com/us/recipes/361703-grilled-ham-cheese-sandwich,,,
a grilled filling sandwich,http://www.food.com/recipe/grilled-carnegie-sandwich-511181,,,
a grilled filling sandwich,https://cookpad.com/us/recipes/350413-grilled-pork-steak-sandwich,,,
a grilled filling sandwich,https://cookpad.com/us/recipes/331387-grilled-cheese-sandwiches,,,
a grilled filling sandwich,http://www.kraftrecipes.com/recipes/grilled-mac-cheese-sandwich-150535.aspx,,,
a grilled filling sandwich,http://www.food.com/recipe/grilled-ham-and-cheese-sandwich-215316,,,
a grilled filling sandwich,https://cookpad.com/us/recipes/359715-grilled-ham-and-cheese-sandwich,,,
healthy sweet potato french fries,https://cookpad.com/us/recipes/334150-baked-sweet-potato-fries,,,
healthy sweet potato french fries,http://www.food.com/recipe/sweet-potato-french-fries-28936,,,
healthy sweet potato french fries,http://www.cookstr.com/recipes/sweet-potato-french-fries,,,
healthy sweet potato french fries,http://www.food.com/recipe/delish-sweet-potato-fries-low-fat-139883,,,
healthy sweet potato french fries,https://cookpad.com/us/recipes/356012-fried-sweet-potatoes,,,
healthy sweet potato french fries,http://allrecipes.com/recipe/sweet-sweet-potato-fries/,,,
healthy sweet potato french fries,http://www.food.com/recipe/baked-sweet-potato-fries-71290,,,
healthy sweet potato french fries,http://allrecipes.com/recipe/sweet-and-spicy-sweet-potato-baked-fries/,,,
healthy sweet potato french fries,http://tastykitchen.com/recipes/sidedishes/healthy-baked-sweet-potato-fries/,,,
healthy sweet potato french fries,http://www.foodnetwork.com/recipes/bobby-flay/garlic-and-herb-grilled-sweet-potato-fries-recipe.html,,,
a well balanced meal,http://www.kraftrecipes.com/recipes/caramel-banana-pancakes-155530.aspx,,,
a well balanced meal,http://www.kraftrecipes.com/recipes/caramel-banana-pancakes-155145.aspx,,,
a well balanced meal,http://www.kraftrecipes.com/recipes/balsamic-pan-roasted-beef-pepper-dinner-175674.aspx,,,
a well balanced meal,http://www.kraftrecipes.com/recipes/balsamic-pan-roasted-beef-pepper-dinner-168012.aspx,,,
a well balanced meal,http://www.foodandwine.com/recipes/black-bean-and-quinoa-falafel-sandwiches,,,
a well balanced meal,http://www.cookstr.com/recipes/broad-bean-and-crispy-pancetta-salad-with-a-pea-pecorino-and-mint-dressing,,,
a well balanced meal,http://www.food.com/recipe/banana-pecan-pancakes-served-with-berries-119418,,,
a well balanced meal,http://www.epicurious.com/recipes/food/views/banana-pancakes-with-caramel-banana-syrup-233140,,,
a well balanced meal,https://cookpad.com/us/recipes/359400-pancake-with-fillings-apam-balik,,,
a well balanced meal,http://tastykitchen.com/recipes/main-courses/three-cheese-balsamic-pancetta-mac-cheese/,,,
make chicken soup with homemade broth,https://cookpad.com/us/recipes/338247-chicken-soup,,,
make chicken soup with homemade broth,https://cookpad.com/us/recipes/367324-chicken-soup,,,
make chicken soup with homemade broth,https://cookpad.com/us/recipes/345203-chicken-soup,,,
make chicken soup with homemade broth,http://www.food.com/recipe/chicken-soup-12599,,,
make chicken soup with homemade broth,https://cookpad.com/us/recipes/346793-chicken-soup,,,
make chicken soup with homemade broth,https://cookpad.com/us/recipes/341840-chicken-soup,,,
make chicken soup with homemade broth,https://cookpad.com/us/recipes/188393-tender-fluffy-and-creamy-oyakodon-egg-and-chicken-rice-bowl-made-with-chicken-breast,,,
make chicken soup with homemade broth,https://cookpad.com/us/recipes/158614-curry-consomme-soup-with-chicken-wings-and-cabbage,,,
make chicken soup with homemade broth,http://www.food.com/recipe/homemade-chicken-soup-388009,,,
make chicken soup with homemade broth,http://www.food.com/recipe/homemade-chicken-soup-341032,,,
