qid,run,docid,relevance,query_raw,doc_title,doc_url
query-69,Q0,cooking+recipe1m+a5720a97be3568629d39ea86d0a1e0ed,1,plant based food recipes,"Bean, Rice And Veggie Mix Recipe",http://cookeatshare.com/recipes/bean-rice-and-veggie-mix-80998
query-69,Q0,cooking+recipe1m+a99794ab32e36bc8e09e6d1c20c07d61,2,plant based food recipes,Ginger Beer Plant,http://www.food.com/recipe/ginger-beer-plant-49832
query-69,Q0,cooking+recipe1m+aa2a714a42394695940beb45c9152f57,1,plant based food recipes,Baked Eggplant Recipe,http://cookeatshare.com/recipes/baked-eggplant-74586
query-69,Q0,cooking+recipe1m+aa8139900fea4f103cba520b43b43fdf,2,plant based food recipes,"Grilled Vegetables with Lemon, Thyme and Mustard Basting Sauce",http://www.epicurious.com/recipes/food/views/grilled-vegetables-with-lemon-thyme-and-mustard-basting-sauce-2285
query-69,Q0,cooking+recipe1m+abfb803901c23ae8613ac759fa3a2afd,2,plant based food recipes,Asparagus Tabbouleh,http://www.delish.com/recipefinder/asparagus-tabbouleh-recipe-fw0413
query-69,Q0,cooking+recipe1m+addc34726925b53da2aaf0dae6edd2a9,2,plant based food recipes,"Candied Roots, Fruits, Or Flowers Recipe",http://cookeatshare.com/recipes/candied-roots-fruits-or-flowers-98624
query-69,Q0,cooking+recipe1m+ae5cafe8fc390d8e065df9e895af4830,0,plant based food recipes,Egg Plant Dressing Recipe,http://cookeatshare.com/recipes/egg-plant-dressing-12142
query-69,Q0,cooking+recipe1m+b002028f487bd6aa6a58c26675385521,1,plant based food recipes,Mashed Plantains with Leeks and Fresh Herbs,http://www.epicurious.com/recipes/food/views/mashed-plantains-with-leeks-and-fresh-herbs-234811
query-69,Q0,cooking+recipe1m+b8568890f293dc4e32c6d029a856e8af,2,plant based food recipes,Brinjal Sambal,http://www.food.com/recipe/brinjal-sambal-60856
query-69,Q0,cooking+recipe1m+b865efb7c7d41c565badf16d63ddc82c,1,plant based food recipes,Vegetarian White Bean Chili,http://www.food.com/recipe/vegetarian-white-bean-chili-446527
query-69,Q0,cooking+recipe1m+ba597c282aebf5f51c253000d04d55bc,2,plant based food recipes,Homemade Cinnamon Oatmeal,http://www.food.com/recipe/homemade-cinnamon-oatmeal-521441
query-69,Q0,cooking+recipe1m+ba9cab797bdd5f2f12ca46723011086e,2,plant based food recipes,Best/Easy Chocolate. Cake! Recipe,http://cookeatshare.com/recipes/best-easy-chocolate-cake-83899
query-69,Q0,cooking+recipe1m+baa350d17982369f46730e2498d9e70a,1,plant based food recipes,"""Grilled Egg Plant and Courgette Salad With Rocket, Tomatoe",http://www.food.com/recipe/quot-grilled-egg-plant-and-courgette-salad-with-rocket-tomatoe-487675
query-69,Q0,cooking+recipe1m+bf4086a02b78bcea065569d3d0330582,0,plant based food recipes,Tropical Chicken Salad,https://recipeland.com/recipe/v/tropical-chicken-salad-35673
query-69,Q0,cooking+recipe1m+bf92a83f37e924cf15066f17a45297b0,2,plant based food recipes,Romaine and Charred Corn Salad with Avocado Dressing,http://www.delish.com/recipefinder/romaine-charred-corn-salad-avocado-dressing-recipe-fw0814
query-69,Q0,cooking+recipe1m+c0b84e07a5c1415484d844e13c38b219,2,plant based food recipes,Strawberry Oatmeal Smoothie (Vegan Option),http://tastykitchen.com/recipes/drinks/strawberry-oatmeal-smoothie-vegan-option/
query-69,Q0,cooking+recipe1m+c1df9701198304d70e75ca8e6952e286,2,plant based food recipes,"Winning Recipe Mini Coconut Cupcakes with Poppy Seed Crust, Muscat Raisin Filling, and Parsley Icing with Toasted Coconut, Flax and Poppy Seed Toffee, and Organic Roses",http://www.foodnetwork.com/recipes/winning-recipe-mini-coconut-cupcakes-with-poppy-seed-crust-muscat-raisin-filling-and-parsley-icing-with-toasted-coconut-flax-and-poppy-seed-toffee-and-organic-roses-recipe.html
query-69,Q0,cooking+recipe1m+c3f214be7637c3df5621c1b009d3e7ce,0,plant based food recipes,Standard Spices & Their Uses,http://online-cookbook.com/goto/cook/rpage/000FA4
query-69,Q0,cooking+recipe1m+c8d8909fcfb6bcb2402b2a68d3be3a25,0,plant based food recipes,Roasted Eggplant and Lentil Soup Recipe,http://cookeatshare.com/recipes/roasted-eggplant-and-lentil-soup-31893
query-69,Q0,cooking+recipe1m+d0002ce0ba3a1e2e9afea097c6bfcdae,2,plant based food recipes,100% Whole Wheat No Oil Pizza Crust Recipe,http://cookeatshare.com/recipes/100-whole-wheat-no-oil-pizza-crust-61273
query-69,Q0,cooking+recipe1m+d048c6b3cf1c1b61daa7808970339c1b,2,plant based food recipes,Indian Style Vegetables and Rice,http://www.food.com/recipe/indian-style-vegetables-and-rice-350233
query-69,Q0,cooking+recipe1m+d37b63d5c99c6d56849623b748eec04b,0,plant based food recipes,Homemade Plant Food,http://www.food.com/recipe/homemade-plant-food-260677
query-69,Q0,cooking+recipe1m+d91121ae5baa9db7d95737244833907e,1,plant based food recipes,Black Bean Salsa with Exotic Fruit and Vegetable Chips,http://www.foodnetwork.com/recipes/rachael-ray/black-bean-salsa-with-exotic-fruit-and-vegetable-chips-recipe.html
query-69,Q0,cooking+recipe1m+daec3fd6d1df972a7ae1a2ae08f12bbb,2,plant based food recipes,Sweet and Tangy Corn with Roasted Peppers,http://www.delish.com/recipefinder/sweet-tangy-corn-roasted-peppers-recipe-fw0813
query-69,Q0,cooking+recipe1m+e00ecc75602d188e1e5c25220f912e47,0,plant based food recipes,Baked Eggplant And Feta Recipe,http://cookeatshare.com/recipes/baked-eggplant-and-feta-74587
query-69,Q0,cooking+recipe1m+e140f2f8a066deff66a366cab0041e36,2,plant based food recipes,Grilled Mexican Corn,http://www.delish.com/recipefinder/grilled-mexican-corn-recipe-opr0613
query-69,Q0,cooking+recipe1m+e835587646a233ca7018ae4c51a83a36,0,plant based food recipes,Family Safe Insecticide,http://www.food.com/recipe/family-safe-insecticide-252211
query-69,Q0,cooking+recipe1m+ee0c9a51c02252aa5cdc19a9f92a78ae,2,plant based food recipes,Barley With Vegetables (Cooked In A Rice Cooker) Recipe,http://cookeatshare.com/recipes/barley-with-vegetables-cooked-in-a-rice-cooker-79117
query-69,Q0,cooking+recipe1m+ee7ed578ca2a71c7519f3089c831a48b,0,plant based food recipes,Egg Plant Recipe,http://cookeatshare.com/recipes/egg-plant-57540
query-69,Q0,cooking+recipe1m+eedf1b42a563f273fffca755b314b7ad,2,plant based food recipes,Tomato Barley Soup,http://www.food.com/recipe/tomato-barley-soup-498091
query-69,Q0,cooking+recipe1m+f3c46de7e87a8191417c37485e26f2dc,0,plant based food recipes,Plant Food,http://www.food.com/recipe/plant-food-249307
query-69,Q0,cooking+recipe1m+f41afc5076ebaade5eca162dad5499ae,0,plant based food recipes,Plant Food,http://www.food.com/recipe/plant-food-357049
query-69,Q0,cooking+recipe1m+f50076c38dc290d81a359b7865c67afc,0,plant based food recipes,Crunchy Macadamia Nut Chicken over Tropical Fruit Paella,http://www.food.com/recipe/crunchy-macadamia-nut-chicken-over-tropical-fruit-paella-458073
query-69,Q0,cooking+recipe1m+f88fe55b2a3192dd68a429ff5eea779b,0,plant based food recipes,Recipe,http://cookeatshare.com/recipes/31997
query-69,Q0,cooking+recipe1m+fd94df9da3c80e31a658b8f0cb5541f7,2,plant based food recipes,Aloo Mutter - Indian Potatoes With Peas,http://www.food.com/recipe/aloo-mutter-indian-potatoes-with-peas-241429
query-69,Q0,cooking+recipe1m+ff8cc86943a88b4c92300c2c43c6b2a2,2,plant based food recipes,Succotash,http://www.foodnetwork.com/recipes/succotash-recipe3.html
query-7,Q0,cooking+recipe1m+0003337e9b486449ab73322bba12ab28,2,i want to make halloween candy,Halloween Party Treat (Candy Corn and Peanut Mix),http://www.food.com/recipe/halloween-party-treat-candy-corn-and-peanut-mix-28603
query-7,Q0,cooking+recipe1m+085be95d09e0841d72233304d98bb84c,0,i want to make halloween candy,Holiday Candy Recipe,http://cookeatshare.com/recipes/holiday-candy-17834
query-7,Q0,cooking+recipe1m+0abae0f0a56a11054f7ae1fb678dc6c4,0,i want to make halloween candy,Candy Recipe,http://cookeatshare.com/recipes/candy-98691
query-7,Q0,cooking+recipe1m+12d19a9b8a29d6d809045058ababd3be,0,i want to make halloween candy,Pumpkin Cupcakes,http://www.kraftrecipes.com/recipes/pumpkin-cupcakes-58130.aspx
query-7,Q0,cooking+recipe1m+13c5850bb85c949dc56edc6eb90461e9,0,i want to make halloween candy,Halloween Candy Bowl Cookies,http://tastykitchen.com/recipes/desserts/halloween-candy-bowl-cookies/
query-7,Q0,cooking+recipe1m+13d39476949631cc3bfd20c92fc6f521,2,i want to make halloween candy,Chewy Halloween Popcorn,http://www.food.com/recipe/chewy-halloween-popcorn-334810
query-7,Q0,cooking+recipe1m+14e384a2c80862ebf1cc239581cc30d1,0,i want to make halloween candy,Halloween Candy Cookies,http://www.food.com/recipe/halloween-candy-cookies-447954
query-7,Q0,cooking+recipe1m+18b1812188568ab98c6210e123a04e46,1,i want to make halloween candy,Halloween Treats .,https://cookpad.com/us/recipes/359231-halloween-treats
query-7,Q0,cooking+recipe1m+1b76f07f0981ceb9c98655cbcc6d1761,0,i want to make halloween candy,Homemade Coconut Pani Popcorn,http://tastykitchen.com/recipes/appetizers-and-snacks/homemade-coconut-pani-popcorn/
query-7,Q0,cooking+recipe1m+1de6e66220bea4f10f2dd8c6e0a11f9c,0,i want to make halloween candy,Halloween Candy Apples,http://www.food.com/recipe/halloween-candy-apples-101064
query-7,Q0,cooking+recipe1m+214e8962660401268c4053b4ce2c1931,0,i want to make halloween candy,Sue's Super Easy Halloween Candy Corn Fudge,http://www.food.com/recipe/sues-super-easy-halloween-candy-corn-fudge-328184
query-7,Q0,cooking+recipe1m+22a5c9979cafc3507c6f73348a1fd663,0,i want to make halloween candy,M & M Goodies - Use up That Leftover Halloween Candy!,http://www.food.com/recipe/m-m-goodies-use-up-that-leftover-halloween-candy-334380
query-7,Q0,cooking+recipe1m+2bdf59e8959b31141e0da5bf2042602f,0,i want to make halloween candy,Halloween Cake Balls,http://tastykitchen.com/recipes/holidays/halloween-cake-balls/
query-7,Q0,cooking+recipe1m+2e15087bbaf4ad6f3af5a317c192885f,2,i want to make halloween candy,Halloween Peanut Butter and Toffee Candy Bark,http://www.food.com/recipe/halloween-peanut-butter-and-toffee-candy-bark-442076
query-7,Q0,cooking+recipe1m+2f332fbcaa49160da0040bd20b051a24,1,i want to make halloween candy,Marshmallow Popcorn Tree,http://www.food.com/recipe/marshmallow-popcorn-tree-105534
query-7,Q0,cooking+recipe1m+3530bf8f37f3e473579c52148af055ae,0,i want to make halloween candy,Halloween Cinnamon Candy Apples,http://www.foodgeeks.com/recipes/19875
query-7,Q0,cooking+recipe1m+3e51b08bd15fe39167c436f53f9e9e0c,0,i want to make halloween candy,Easy Christmas Candy Recipe,http://cookeatshare.com/recipes/easy-christmas-candy-16496
query-7,Q0,cooking+recipe1m+43594e6838533924d5b6d71aef06002e,2,i want to make halloween candy,Halloween Popcorn Treats,http://www.food.com/recipe/halloween-popcorn-treats-333768
query-7,Q0,cooking+recipe1m+4c93e778130cc47ce0436a7d6307767c,2,i want to make halloween candy,Halloween Popcorn Treats,http://www.foodnetwork.com/recipes/giada-de-laurentiis/halloween-popcorn-treats-recipe.html
query-7,Q0,cooking+recipe1m+4d1a06e6d82306f3fb056825be791813,0,i want to make halloween candy,Pumpkin Cupcakes,http://www.kraftrecipes.com/recipes/pumpkin-cupcakes-51166.aspx
query-7,Q0,cooking+recipe1m+52a1328c73b5a477fe029ec1b1cb59da,1,i want to make halloween candy,Monster Pops,http://www.kraftrecipes.com/recipes/monster-pops-82893.aspx
query-7,Q0,cooking+recipe1m+5d237c4b06346c0189fe27781dae535d,0,i want to make halloween candy,Chocolate Pizza,http://www.food.com/recipe/chocolate-pizza-276729
query-7,Q0,cooking+recipe1m+682ca7d6cac5f940c4a170bed114c0bd,2,i want to make halloween candy,Halloween Candy Bark,http://tastykitchen.com/recipes/desserts/halloween-candy-bark/
query-7,Q0,cooking+recipe1m+73292dcf489e243097e2a5a9ef4b3520,0,i want to make halloween candy,Bandcandy Cookies,http://tastykitchen.com/recipes/desserts/bandcandy-cookies/
query-7,Q0,cooking+recipe1m+76e93a3033d6ee07ac327d6d1422490b,0,i want to make halloween candy,Candy Bag,http://www.food.com/recipe/candy-bag-260004
query-7,Q0,cooking+recipe1m+7b1aa7d2d7fe18194c7c8842cf9eb606,0,i want to make halloween candy,Pumpkin Cupcakes,http://www.kraftrecipes.com/recipes/-15935.aspx
query-7,Q0,cooking+recipe1m+7f00c9d044450470f702eb32ee089f9e,0,i want to make halloween candy,Candied Apples/Halloween Recipe,http://cookeatshare.com/recipes/candied-apples-halloween-98523
query-7,Q0,cooking+recipe1m+8571b533f0ebf107adb54d77074de36c,0,i want to make halloween candy,Snicker's Cookies - Use up That Leftover Halloween Candy!,http://www.food.com/recipe/snickers-cookies-use-up-that-leftover-halloween-candy-334395
query-7,Q0,cooking+recipe1m+87b337fbe30e86a08239c1021dc62e14,0,i want to make halloween candy,Pumpkin Cupcakes,http://www.kraftrecipes.com/recipes/pumpkin-cupcakes-62161.aspx
query-7,Q0,cooking+recipe1m+8be8e1b5b93c0b558d1b2596c4964de8,0,i want to make halloween candy,Halloween Candy Corn Bars,https://recipeland.com/recipe/v/halloween-candy-corn-bars-51184
query-7,Q0,cooking+recipe1m+900309e7b2d7aea512a77c9980261331,1,i want to make halloween candy,Sweet Halloween Candy Munch,http://www.food.com/recipe/sweet-halloween-candy-munch-440774
query-7,Q0,cooking+recipe1m+90203616d11ae8354fc05a2c10c922d6,2,i want to make halloween candy,Candy Corn Bark,http://www.food.com/recipe/candy-corn-bark-440278
query-7,Q0,cooking+recipe1m+958d738ffcba37b1a0ec1eca87aed419,2,i want to make halloween candy,Halloween Gravel (Fudge Candy),http://www.food.com/recipe/halloween-gravel-fudge-candy-323738
query-7,Q0,cooking+recipe1m+9665c9e463e5b702cf32c2f8d707dbd7,2,i want to make halloween candy,Halloween Peanut Butter and Toffee Candy Bar,http://www.epicurious.com/recipes/food/views/halloween-peanut-butter-and-toffee-candy-bar-361189
query-7,Q0,cooking+recipe1m+9b186dffdcf91b43beddb39bbe0e5f2a,0,i want to make halloween candy,Halloween Cookies,http://www.food.com/recipe/halloween-cookies-13042
query-7,Q0,cooking+recipe1m+9c17fc5ea8cadaafb119a23d6a54ecf2,2,i want to make halloween candy,Halloween Candy Bark,http://www.delish.com/cooking/recipe-ideas/recipes/a43934/halloween-candy-bark-recipe/
query-7,Q0,cooking+recipe1m+a222c359c4a664ba12ac87c93678a7f9,0,i want to make halloween candy,Leftover Halloween Candy Cookies,http://www.food.com/recipe/leftover-halloween-candy-cookies-76262
query-7,Q0,cooking+recipe1m+a6115fa6cd563c1d6836e0154ebfc613,1,i want to make halloween candy,Halloween Treats,http://www.kraftrecipes.com/recipes/halloween-treats-53853.aspx
query-7,Q0,cooking+recipe1m+a6fede9a5cb23f39bbd975dd34e7af93,0,i want to make halloween candy,Easy Monster Cupcakes,http://www.food.com/recipe/easy-monster-cupcakes-331546
query-7,Q0,cooking+recipe1m+abf9c3dfedf5f39e97d2062e58c040f5,0,i want to make halloween candy,"Baby ""Onesie"" Cake",http://www.kraftrecipes.com/recipes/baby-onesie-cake-148787.aspx
query-7,Q0,cooking+recipe1m+b0807fd1877bba97e93bff087fa3669f,0,i want to make halloween candy,Snowman on a Stick,http://www.food.com/recipe/snowman-on-a-stick-160440
query-7,Q0,cooking+recipe1m+b48fdf5e3658c65bef9af811cc2092dd,0,i want to make halloween candy,Halloween Cinnamon Candy Apples,http://www.food.com/recipe/halloween-cinnamon-candy-apples-185949
query-7,Q0,cooking+recipe1m+b49ac72e2f44cc5db2459eec1203b99e,1,i want to make halloween candy,Candy Apple Quickies,http://www.food.com/recipe/candy-apple-quickies-192140
query-7,Q0,cooking+recipe1m+b5db7d1de463fa214919eaa6baa9a60f,0,i want to make halloween candy,Puddin' Head Gingerbread Men,http://www.food.com/recipe/puddin-head-gingerbread-men-42667
query-7,Q0,cooking+recipe1m+b8fdb8512e3040c72e99dca8b63d0753,2,i want to make halloween candy,Halloween Candy Bark,http://tastykitchen.com/recipes/desserts/halloween-candy-bark-2/
query-7,Q0,cooking+recipe1m+c17df4fd13a6fa30dc6a8e2b0eade215,0,i want to make halloween candy,Halloween Candy Cookies,http://tastykitchen.com/recipes/desserts/halloween-candy-cookies-2/
query-7,Q0,cooking+recipe1m+c8b6595799e275528460f9a35e0ab659,0,i want to make halloween candy,Chocolate Grab-Bag Brownies - Use up That Halloween Candy!,http://www.food.com/recipe/chocolate-grab-bag-brownies-use-up-that-halloween-candy-334585
query-7,Q0,cooking+recipe1m+c96b5a8313a08107e7cc00032fae3a35,1,i want to make halloween candy,Halloween Cookie Bars,http://tastykitchen.com/recipes/desserts/halloween-cookie-bars-2/
query-7,Q0,cooking+recipe1m+ceb1051adf3022bf005f35d50b20f653,2,i want to make halloween candy,Candy Corn Bark For Halloween,https://cookpad.com/us/recipes/344568-candy-corn-bark-for-halloween
query-7,Q0,cooking+recipe1m+d0523d2b23efe3dfbe919b400dfe6af9,0,i want to make halloween candy,Cookies 'n Cream Halloween Cups,http://www.kraftrecipes.com/recipes/cookies-n-cream-halloween-cups-58123.aspx
query-7,Q0,cooking+recipe1m+d13bd623fa35f4d8beb9f17b7f2776f7,0,i want to make halloween candy,Scary Halloween Tart,http://www.food.com/recipe/scary-halloween-tart-395204
query-7,Q0,cooking+recipe1m+d2172ab11517702caabae58da7bc55ea,1,i want to make halloween candy,Halloween Trash Candy,http://tastykitchen.com/recipes/desserts/halloween-trash-candy/
query-7,Q0,cooking+recipe1m+d57b4d45b4977222f685551f126f3423,1,i want to make halloween candy,Halloween - Candy Bars,http://www.food.com/recipe/halloween-candy-bars-75931
query-7,Q0,cooking+recipe1m+d590f524b4287195b8b5f50d2dfff6dd,0,i want to make halloween candy,Snickers Cheese Cake W/Caramel-Use up That Halloween Candy!,http://www.food.com/recipe/snickers-cheese-cake-w-caramel-use-up-that-halloween-candy-335088
query-7,Q0,cooking+recipe1m+db2f58279fc7465f9dc6bfb015c90d45,2,i want to make halloween candy,Halloween Popcorn Mix,http://tastykitchen.com/recipes/desserts/halloween-popcorn-mix/
query-7,Q0,cooking+recipe1m+db5450bbf93fa8dea660aeabf7ee7891,2,i want to make halloween candy,Newton Monster Pops,http://www.food.com/recipe/newton-monster-pops-172552
query-7,Q0,cooking+recipe1m+db7cae3e34a70cc005b552ff2e1dab9c,0,i want to make halloween candy,Homemade Coconut Pani Popcorn,https://recipeland.com/recipe/v/homemade-coconut-pani-popcorn-51174
query-7,Q0,cooking+recipe1m+e47918461a180b53df855f8df6357782,1,i want to make halloween candy,Christmas Candy,http://tastykitchen.com/recipes/desserts/christmas-candy/
query-7,Q0,cooking+recipe1m+e4b92f524283639ac8801968038c6f61,1,i want to make halloween candy,Chocolate Pumpkin Candy Dish,http://www.foodnetwork.com/recipes/chocolate-pumpkin-candy-dish-recipe.html
query-7,Q0,cooking+recipe1m+e528b324697caa2f59edecb7d181be21,2,i want to make halloween candy,Halloween Creepy Crawler Spiders,http://tastykitchen.com/recipes/holidays/halloween-creepy-crawler-spiders/
query-7,Q0,cooking+recipe1m+e8d6e475e223763c53ab7f9874d658d4,0,i want to make halloween candy,Cran-Raspberry Jellies,http://allrecipes.com/recipe/cran-raspberry-jellies/
query-7,Q0,cooking+recipe1m+ea0ed3e4c3d48c3b877012b33d600365,0,i want to make halloween candy,Halloween Cookies,http://allrecipes.com/recipe/halloween-cookies/
query-7,Q0,cooking+recipe1m+f1db30e8b7ab25ccd8bd42e7a7370953,0,i want to make halloween candy,Halloween Hands,http://www.food.com/recipe/halloween-hands-104297
query-7,Q0,cooking+recipe1m+f3eba9a308b5cc393179780f4d31823f,1,i want to make halloween candy,Halloweeny Red Candy Apples,http://www.food.com/recipe/halloweeny-red-candy-apples-261028
query-7,Q0,cooking+recipe1m+f8bf1e6b2b4dea909b90ebbf7177a335,2,i want to make halloween candy,Christmas Candy,http://www.food.com/recipe/christmas-candy-472563
query-7,Q0,cooking+recipe1m+fc4d087f3e690776b2014c3945849e51,1,i want to make halloween candy,Candy Bar Salad - Use up That Leftover Halloween Candy!,http://www.food.com/recipe/candy-bar-salad-use-up-that-leftover-halloween-candy-335096
query-7,Q0,cooking+recipe1m+fd5a7d60a5f665ac3d11091d4451b983,0,i want to make halloween candy,"Baby ""Onesie"" Cake",http://www.kraftrecipes.com/recipes/baby-onesie-cake-146140.aspx
query-70,Q0,cooking+recipe1m+01b3249e9256f34f59927429bf99f85b,2,jain vegetarianism recipes,Vegetarian Curry Stew,http://www.food.com/recipe/vegetarian-curry-stew-175217
query-70,Q0,cooking+recipe1m+01b435c26bec136b5ac02bf4a33f0953,2,jain vegetarianism recipes,Best Bagels Ever Recipe,http://cookeatshare.com/recipes/best-bagels-ever-83813
query-70,Q0,cooking+recipe1m+084ff0aa0824b69e1cc1ccdc7795d4b8,1,jain vegetarianism recipes,Vegetarian Harira,http://www.food.com/recipe/vegetarian-harira-348345
query-70,Q0,cooking+recipe1m+0a9680345aa507664efc7298d2feac13,0,jain vegetarianism recipes,"Basai Badawi (Onions With Lentils, Nuts And Fruit) Recipe",http://cookeatshare.com/recipes/basai-badawi-onions-with-lentils-nuts-and-fruit-79167
query-70,Q0,cooking+recipe1m+0edac4ceee74dc36b860e61e1256f58d,0,jain vegetarianism recipes,Vegetarian Club With a North African Accent,http://www.food.com/recipe/vegetarian-club-with-a-north-african-accent-488630
query-70,Q0,cooking+recipe1m+151a24a13dd25030ef95baf8d3d2dd43,0,jain vegetarianism recipes,Costa Rican Stuffed Tortilla,http://www.food.com/recipe/costa-rican-stuffed-tortilla-24375
query-70,Q0,cooking+recipe1m+17665c3ea8128637975f2648cdd5d374,0,jain vegetarianism recipes,Vegetarian Jambalaya,http://www.food.com/recipe/vegetarian-jambalaya-502756
query-70,Q0,cooking+recipe1m+1a81f36420c7ddd9dd2fde41f3fcd41d,0,jain vegetarianism recipes,Baked Squash And Yams (Vegan) Recipe,http://cookeatshare.com/recipes/baked-squash-and-yams-vegan-75740
query-70,Q0,cooking+recipe1m+1e721f2406afcaf4724e13d0dbea280b,0,jain vegetarianism recipes,Drowned Eggs Huevos Ahogados,http://tastykitchen.com/recipes/breakfastbrunch/eggs-breakfastbrunch/drowned-eggs-huevos-ahogados/
query-70,Q0,cooking+recipe1m+1fd5f01b247094a34b73224b706de38d,0,jain vegetarianism recipes,Barley Mushroom Soup (Vegan) Recipe,http://cookeatshare.com/recipes/barley-mushroom-soup-vegan-79019
query-70,Q0,cooking+recipe1m+22860ed9b4a0277a0c5f72a246ff4488,0,jain vegetarianism recipes,Fresh from the Garden Skillet,http://www.food.com/recipe/fresh-from-the-garden-skillet-273790
query-70,Q0,cooking+recipe1m+24dc0136872f705c753b4d51a3beda88,1,jain vegetarianism recipes,Vegetarian Baked Beans,http://tastykitchen.com/recipes/special-dietary-needs/vegetarian/vegetarian-baked-beans/
query-70,Q0,cooking+recipe1m+2514a8d0a3e6bf7d066cba00a0ead048,0,jain vegetarianism recipes,Vickys Halloween Shrunken Heads with Exploding Brains!,https://cookpad.com/us/recipes/356262-vickys-halloween-shrunken-heads-with-exploding-brains
query-70,Q0,cooking+recipe1m+273c3d0c1bfc40fbf14ff7832b04f226,0,jain vegetarianism recipes,Easy Vegetarian Bean Hotdish,http://www.food.com/recipe/easy-vegetarian-bean-hotdish-441380
query-70,Q0,cooking+recipe1m+285a34d23c13c69e8b1a47cf0f8401b8,0,jain vegetarianism recipes,Oatmeal and Almond Raisin Cookies,http://tastykitchen.com/recipes/desserts/oatmeal-and-almond-raisin-cookies/
query-70,Q0,cooking+recipe1m+28f421720717d024322cfeece5e98936,0,jain vegetarianism recipes,Sweet Potato & Kale Colcannon,http://www.food.com/recipe/sweet-potato-kale-colcannon-514226
query-70,Q0,cooking+recipe1m+2c2372bce9051728ce035a8320eaf38e,2,jain vegetarianism recipes,Tomato Chutney | Pure Jain Recipes,http://www.food.com/recipe/tomato-chutney-pure-jain-recipes-517369
query-70,Q0,cooking+recipe1m+2ddfebd3471783443ddb8e54ccba6458,0,jain vegetarianism recipes,"Mesopotamian Barley, Lentil and Tahini Soup (Vegan)",http://www.food.com/recipe/mesopotamian-barley-lentil-and-tahini-soup-vegan-343599
query-70,Q0,cooking+recipe1m+301e5352ca9a8905237e22b20e26ff27,0,jain vegetarianism recipes,Calico Beans,http://www.food.com/recipe/calico-beans-137768
query-70,Q0,cooking+recipe1m+30354526b4f1dc6a7201867f3ff8addf,0,jain vegetarianism recipes,Sauteed Pancetta with Balsamic Beans,https://recipeland.com/recipe/v/sauteed-pancetta-balsamic-beans-51705
query-70,Q0,cooking+recipe1m+345140e87042dab601ca2c6d607960de,0,jain vegetarianism recipes,"3 Onion, Mushroom and Garlic Soup",http://www.food.com/recipe/3-onion-mushroom-and-garlic-soup-106333
query-70,Q0,cooking+recipe1m+348a5b8d1d9abb7c366438e604bde2f3,1,jain vegetarianism recipes,Butternut Squash And Pear Soup (With Cashew Tarragon Ceam) Recipe,http://cookeatshare.com/recipes/butternut-squash-and-pear-soup-with-cashew-tarragon-ceam-96200
query-70,Q0,cooking+recipe1m+3ba74643d94f24a7f057c22d6314b804,1,jain vegetarianism recipes,350 Best Vegan Recipes,http://www.food.com/recipe/350-best-vegan-recipes-492937
query-70,Q0,cooking+recipe1m+3c5bb106a1247d2bb70ab4eb5d78d624,0,jain vegetarianism recipes,Strawberry Provolone Grilled Cheese Sandwiches - Vegetarian,https://cookpad.com/us/recipes/338631-strawberry-provolone-grilled-cheese-sandwiches-vegetarian
query-70,Q0,cooking+recipe1m+411a5a98628eb5c03ac212929b640dad,0,jain vegetarianism recipes,Swiss Vegetables Medley Recipe,http://cookeatshare.com/recipes/swiss-vegetables-medley-59542
query-70,Q0,cooking+recipe1m+431eb6083f07ef5083f8da0aff908290,0,jain vegetarianism recipes,All Day Breakfast Soup,http://www.food.com/recipe/all-day-breakfast-soup-143213
query-70,Q0,cooking+recipe1m+43399065a644831ea59d2c1b5a638feb,1,jain vegetarianism recipes,Vegetarian Baked Beans,http://www.food.com/recipe/vegetarian-baked-beans-354116
query-70,Q0,cooking+recipe1m+470216cf0a3ff917dfba857e32ba9677,0,jain vegetarianism recipes,Rich Vegetarian Gravy,http://www.food.com/recipe/rich-vegetarian-gravy-510650
query-70,Q0,cooking+recipe1m+4996a82927f8bf05d8d1486d5eced2ff,2,jain vegetarianism recipes,Barley And Bean With Fresh Mint (Vegan) Recipe,http://cookeatshare.com/recipes/barley-and-bean-with-fresh-mint-vegan-78939
query-70,Q0,cooking+recipe1m+4e5f1ad079eb16d895f620d0834f81f5,0,jain vegetarianism recipes,Greek Style Quinoa Salad,http://www.food.com/recipe/greek-style-quinoa-salad-228257
query-70,Q0,cooking+recipe1m+50e86da8518b6584853a3d92804eb461,0,jain vegetarianism recipes,Apples 'En Croute' Recipe,http://cookeatshare.com/recipes/apples-en-croute-68286
query-70,Q0,cooking+recipe1m+50ead52f07daf6bd05799d5825042b17,0,jain vegetarianism recipes,Maggi Noodle Stir-Fry with Spiced Tofu & Broccoli (vegan/veg!) Recipe chefpriyanka,http://www.chowhound.com/recipes/maggi-noodle-stir-fry-spiced-tofu-andamp-broccoli-vegan-veg-28998
query-70,Q0,cooking+recipe1m+5290360dc76176858692be6f3b730ba3,0,jain vegetarianism recipes,Vegan Summer Sub,http://www.vegetariantimes.com/recipe/vegan-summer-sub/
